Alex Papadiamantis Airport,알렉스 파파디아만티스,JSI,LGSK,유럽,Europe/Athens,Greece,그리스,Skiathos,39.17710114,23.50370026
Samos International Airport,사모스 국제공항,SMI,LGSM,유럽,Europe/Athens,Greece,그리스,Samos,37.68999863,26.9116993
Santorini National Airport,산토리니 내셔널 공항,JTR,LGSR,유럽,Europe/Athens,Greece,그리스,Santorini/Thira,36.39920044,25.47929955
Sitia Public Airport,시티아 퍼블릭 공항,JSH,LGST,유럽,Europe/Athens,Greece,그리스,Sitia,35.21609879,26.10129929
Skyros Island National Airport,스키로스 아일랜드 내셔널 공항,SKU,LGSY,유럽,Europe/Athens,Greece,그리스,Skiros,38.96760178,24.48719978
Thessaloniki International Airport,테살로니키 국제공항,SKG,LGTS,유럽,Europe/Athens,Greece,그리스,Thessaloniki,40.5196991,22.97089958
Dionisios Solomos Airport,디오니소스 솔로모스 공항,ZTH,LGZA,유럽,Europe/Athens,Greece,그리스,Zakynthos Island,37.7509,20.8843
Ferihegy Airport,페리헤기 공항,BUD,LHBP,유럽,Europe/Budapest,Hungary,헝가리,Budapest,47.42976,19.261093
Crotone Airport,코로톤 공항,CRV,LIBC,유럽,Europe/Rome,Italy,이탈리아,Crotone,38.9972,17.0802
Bari Karol Wojtyła International Airport,바리 카롤 워틸랴 국제공항,BRI,LIBD,유럽,Europe/Rome,Italy,이탈리아,Bari,41.138901,16.760599
Gino Lisa Airport,지노 리사 공항,FOG,LIBF,유럽,Europe/Rome,Italy,이탈리아,Foggia,41.432899,15.535
Taranto-Grottaglie,타란토 그로타글리에 마르셀로 아를로타 공항,TAR,LIBG,유럽,Europe/Rome,Italy,이탈리아,Taranto,40.517502,17.4032
Abruzzo International Airport,우브르조 국제공항,PSR,LIBP,유럽,Europe/Rome,Italy,이탈리아,Pescara,42.431702,14.1811
Brindisi Salento Airport,브린디시 살렌토,BDS,LIBR,유럽,Europe/Rome,Italy,이탈리아,Brindisi,40.6576,17.947001
Lamezia Terme Airport,라메찌아 테메 공항,SUF,LICA,유럽,Europe/Rome,Italy,이탈리아,Lamezia Terme,38.905399,16.2423
Fontanarossa Airport,폰타가로싸 공항,CTA,LICC,유럽,Europe/Rome,Italy,이탈리아,Catania,37.466801,15.0664
Lampedusa Airport,람페두사 공항,LMP,LICD,유럽,Europe/Rome,Italy,이탈리아,Lampedusa,35.497898,12.6181
Pantelleria Airport,판텔레리아 공항,PNL,LICG,유럽,Europe/Rome,Italy,이탈리아,Pantelleria,36.816502,11.9689
Punta Raisi Airport,푼타 라이시 공항,PMO,LICJ,유럽,Europe/Rome,Italy,이탈리아,Palermo,38.175999,13.091
Tito Menniti Airport,티토 멘니티 공항,REG,LICR,유럽,Europe/Rome,Italy,이탈리아,Reggio,38.071201,15.6516
Vincenzo Florio Airport,빈첸초 플로리오 공항,TPS,LICT,유럽,Europe/Rome,Italy,이탈리아,Trapani,37.9114,12.488
Fertilia Airport,퍼틸랴 공항,AHO,LIEA,유럽,Europe/Rome,Italy,이탈리아,Alghero,40.632099,8.29077
Elmas Airport,엘마스 공항,CAG,LIEE,유럽,Europe/Rome,Italy,이탈리아,Cagliari,39.251499,9.05428
Coata Smeralda Airport,코아타 스메랄다 공항,OLB,LIEO,유럽,Europe/Rome,Italy,이탈리아,Olbia,40.898701,9.51763
Malpensa Airport,말펜사 공항,MXP,LIMC,유럽,Europe/Rome,Italy,이탈리아,Milan,45.6306,8.72811
Orio Al Serio Airport,오리오 알 세리오 공항,BGY,LIME,유럽,Europe/Rome,Italy,이탈리아,Milan,45.673901,9.70417
Turin International Airport,투린 국제공항 국제공항,TRN,LIMF,유럽,Europe/Rome,Italy,이탈리아,Turin,45.200802,7.64963
Villanova dAlbenga International Airport,빌라노바 알벵가 국제공항,ALL,LIMG,유럽,Europe/Rome,Italy,이탈리아,Albenga,44.050598,8.12743
Cristoforo Colombo Airport,크리스토포로 콜롬보 공항,GOA,LIMJ,유럽,Europe/Rome,Italy,이탈리아,Genoa,44.4133,8.8375
Linate Airport,리나테 공항,LIN,LIML,유럽,Europe/Rome,Italy,이탈리아,Milan,45.445099,9.27674
Parma Airport,파르마 공항,PMF,LIMP,유럽,Europe/Rome,Italy,이탈리아,Parma,44.824501,10.2964
Levaldigi Airport,레발디지 공항,CUF,LIMZ,유럽,Europe/Rome,Italy,이탈리아,Cuneo,44.547001,7.62322
Dolomiti Airport,돌로미티 공항,BZO,LIPB,유럽,Europe/Rome,Italy,이탈리아,Bolzano,46.460201,11.3264
Guglielmo Marconi Airport,구글리에모 마르코니 공항,BLQ,LIPE,유럽,Europe/Rome,Italy,이탈리아,Bologna,44.5354,11.2887
Treviso Airport,트레비소 공항,TSF,LIPH,유럽,Europe/Rome,Italy,이탈리아,Treviso,45.648399,12.1944
Forli Airport,포를리 공항,FRL,LIPK,유럽,Europe/Rome,Italy,이탈리아,Forli,44.194801,12.0701
Montichiari Airport,몬티치아리 공항,VBS,LIPO,유럽,Europe/Rome,Italy,이탈리아,Montichiari,45.428902,10.3306
Trieste Friuli Venezia Giulia Airport,트리스테 푸뤼우리 베네지아 구일리아 공항,TRS,LIPQ,유럽,Europe/Rome,Italy,이탈리아,Trieste,45.827499,13.4722
Miramare Airport,미라마레 공항,RMI,LIPR,유럽,Europe/Rome,Italy,이탈리아,Rimini,44.020302,12.6117
Villafranca Veronese Airport,빌라프랑카 베로니스 공항,VRN,LIPX,유럽,Europe/Rome,Italy,이탈리아,Verona,45.395699,10.8885
Marco Polo International,마르코 폴로 국제공항,VCE,LIPZ,유럽,Europe/Rome,Italy,이탈리아,Venice,45.505299,12.3519
Ciampino Airport,챰피노 공항,CIA,LIRA,유럽,Europe/Rome,Italy,이탈리아,Rome,41.7994,12.5949
Fiumicino Airport,피우미치노 공항,FCO,LIRF,유럽,Europe/Rome,Italy,이탈리아,Rome,41.8002778,12.2388889
Marina di Campo Airport,마리나 디 캄포 공항,EBA,LIRJ,유럽,Europe/Rome,Italy,이탈리아,Elba,42.7603,10.2394
Naples International Airport,나폴리 국제공항,NAP,LIRN,유럽,Europe/Rome,Italy,이탈리아,Naples,40.886002,14.2908
Galileo Galilei Airport,갈릴레오 갈릴레이 공항,PSA,LIRP,유럽,Europe/Rome,Italy,이탈리아,Pisa,43.683899,10.3927
Peretola Airport,페레톨라 공항,FLR,LIRQ,유럽,Europe/Rome,Italy,이탈리아,Florence,43.810001,11.2051
Corrado Baccarini Airport,코라도 바카리니 공항,GRS,LIRS,유럽,Europe/Rome,Italy,이탈리아,Grosseto,42.759701,11.0719
Sant Egidio Airport,산트 에디지오 공항,PEG,LIRZ,유럽,Europe/Rome,Italy,이탈리아,Perugia,43.095901,12.5132
Brnik Airport,브르니크 공항,LJU,LJLJ,유럽,Europe/Ljubljana,Slovenia,슬로베니아,Ljubljana,46.223701,14.4576
Maribor Airport,마리보르 공항,MBX,LJMB,유럽,Europe/Ljubljana,Slovenia,슬로베니아,Maribor,46.47990036,15.68610001
Portoroz Airport,포토로즈 공항,POW,LJPZ,유럽,Europe/Ljubljana,Slovenia,슬로베니아,Secovlje,45.47340012,13.61499977
Karlovy Vary International Airport,카를로비바리 국제공항,KLV,LKKV,유럽,Europe/Prague,Czech Republic,체코 공화국,Karlovy Vary,50.20299911,12.91499996
Ostrava Leos Janacek Airport,오스트라바 레오 자냐체크 공항,OSR,LKMT,유럽,Europe/Prague,Czech Republic,체코 공화국,Ostrava,49.69630051,18.11109924
Pardubice Airport,파르두비체 공항,PED,LKPD,유럽,Europe/Prague,Czech Republic,체코 공화국,Pardubice,50.01340103,15.73859978
Ruzyne Airport,루이즈네 공항,PRG,LKPR,유럽,Europe/Prague,Czech Republic,체코 공화국,Prague,50.1008,14.26
Turany Airport,튀라니 공항,BRQ,LKTB,유럽,Europe/Prague,Czech Republic,체코 공화국,Brno,49.15129852,16.69440079
Ben Gurion International Airport,반구리온 국제공항,TLV,LLBG,중동,Asia/Jerusalem,Israel,이스라엘,Tel-Aviv,32.01139832,34.88669968
Eliat Airport,엘라트 공항,ETH,LLET,중동,Asia/Jerusalem,Israel,이스라엘,Eilath,29.56130028,34.96009827
Haifa International Airport,하이파 국제공항,HFA,LLHA,중동,Asia/Jerusalem,Israel,이스라엘,Haifa,32.80939865,35.04309845
Rosh Pina Airport,로쉬 피나 공항,RPN,LLIB,중동,Asia/Jerusalem,Israel,이스라엘,Rosh Pina,32.98099899,35.57189941
Ovda Airport,오브다 공항,VDA,LLOV,중동,Asia/Jerusalem,Israel,이스라엘,Ovda,29.94029999,34.93579865
Sde Dov Airport,시드 도브 공항,SDV,LLSD,중동,Asia/Jerusalem,Israel,이스라엘,Tel-Aviv,32.11470032,34.78219986
Malta International Airport,말타국제공항,MLA,LMML,유럽,Europe/Malta,Malta,몰타,Malta,35.857498,14.4775
Thalerhof Airport,탤러호프 공항,GRZ,LOWG,유럽,Europe/Vienna,Austria,오스트리아,Graz,46.99110031,15.43959999
Kranebitten Airport,크래인비튼 공항,INN,LOWI,유럽,Europe/Vienna,Austria,오스트리아,Innsbruck,47.260201,11.344
Blue Danube Airport,블루 다뉴브 공항,LNZ,LOWL,유럽,Europe/Vienna,Austria,오스트리아,Linz,48.2332,14.1875
W.A. Mozart Airport,W.A 모자르트 공항,SZG,LOWS,유럽,Europe/Vienna,Austria,오스트리아,Salzburg,47.79330063,13.00430012
Vienna International Airport,비엔나 국제공항,VIE,LOWW,유럽,Europe/Vienna,Austria,오스트리아,Vienna,48.11029816,16.56970024
Vila do Porto Airport,빌라 도 포르토 공항,SMA,LPAZ,유럽,Atlantic/Azores,Portugal,포르투갈,Santa Maria,36.97140121,-25.17060089
Beja Air Base,베자 에어베이스,BYJ,LPBJ,유럽,Europe/Lisbon,Portugal,포르투갈,Beja,38.078899,-7.9324
Flores Airport,플로레스 공항,FLW,LPFL,유럽,Atlantic/Azores,Portugal,포르투갈,Flores,39.45529938,-31.13139915
Faro Airport,파루 공항,FAO,LPFR,유럽,Europe/Lisbon,Portugal,포르투갈,Faro,37.01440048,-7.965909958
Graciosa Airport,그라치오사 공항,GRW,LPGR,유럽,Atlantic/Azores,Portugal,포르투갈,Santa Cruz da Graciosa,39.09220123,-28.02980042
Horta Airport,호르타 공항,HOR,LPHR,유럽,Atlantic/Azores,Portugal,포르투갈,Horta,38.51990128,-28.71590042
Lajes Airport,라예즈 공항,TER,LPLA,유럽,Atlantic/Azores,Portugal,포르투갈,Lajes,38.761799,-27.090799
Nordela Airport,노르델라 공항,PDL,LPPD,유럽,Atlantic/Azores,Portugal,포르투갈,Ponta Delgada,37.74119949,-25.69790077
Pico Airport,피코 공항,PIX,LPPI,유럽,Atlantic/Azores,Portugal,포르투갈,Pico Island,38.554298,-28.441299
Francisco Sa Carneiro Airport,프란치스코 사 카르네이로 공항,OPO,LPPR,유럽,Europe/Lisbon,Portugal,포르투갈,Porto,41.24810028,-8.681389809
Porto Santo Airport,포토산토 공항,PXO,LPPS,유럽,Europe/Lisbon,Portugal,포르투갈,Porto Santo,33.07339859,-16.35000038
Lisboa Airport,리즈보아 공항,LIS,LPPT,유럽,Europe/Lisbon,Portugal,포르투갈,Lisbon,38.7813,-9.13592
Sao Jorge Airport,상 호르헤 공항,SJZ,LPSJ,유럽,Atlantic/Azores,Portugal,포르투갈,Calheta,38.66550064,-28.17580032
Mostar International Airport,모스타르 국제공항,OMO,LQMO,유럽,Europe/Sarajevo,Bosnia and Herzegovina,보스니아 헤르체고비나,Mostar,43.28290176,17.84589958
Butmir Airport,부트미르 공항,SJJ,LQSA,유럽,Europe/Sarajevo,Bosnia and Herzegovina,보스니아 헤르체고비나,Sarajevo,43.82460022,18.3314991
Arad International Airport,아라드 국제공항,ARW,LRAR,유럽,Europe/Bucharest,Romania,루마니아,Arad,46.17660141,21.26199913
Bacau International Airport,바커우 국제공항,BCM,LRBC,유럽,Europe/Bucharest,Romania,루마니아,Bacau,46.52190018,26.9102993
Baia Mare Airport,바이아마레 공항,BAY,LRBM,유럽,Europe/Bucharest,Romania,루마니아,Baia Mare,47.65840149,23.46999931
Bucharest Aurel Vlaicu International Airport,부쿠레슈티 아우렐 블래쿠 국제공항,BBU,LRBS,유럽,Europe/Bucharest,Romania,루마니아,Bucharest,44.50320053,26.10210037
Constanta Mihail Kogalniceanu International Airport,콘스탄짜 미하일 코갈니쵸누 국제공항,CND,LRCK,유럽,Europe/Bucharest,Romania,루마니아,Constanta,44.36220169,28.48830032
Napoca Airport,나포카 공항,CLJ,LRCL,유럽,Europe/Bucharest,Romania,루마니아,Cluj,46.78519821,23.68619919
Craiova Airport,크라이오바 공항,CRA,LRCV,유럽,Europe/Bucharest,Romania,루마니아,Craiova,44.31809998,23.8885994
Iasi International Airport,이아시 국제공항,IAS,LRIA,유럽,Europe/Bucharest,Romania,루마니아,Iasi,47.17850113,27.62059975
Oradea International Airport,오라데아 국제공항,OMR,LROD,유럽,Europe/Bucharest,Romania,루마니아,Oradea,47.02529907,21.90250015
Bucharest Henri Coanda International Airport,부쿠레슈티 헨리 코언다 국제공항,OTP,LROP,유럽,Europe/Bucharest,Romania,루마니아,Bucharest,44.5711111,26.085
Sibiu International Airport,시비우 국제공항,SBZ,LRSB,유럽,Europe/Bucharest,Romania,루마니아,Sibiu,45.78559875,24.09129906
Satu Mare International Airport,사투마레 국제공항,SUJ,LRSM,유럽,Europe/Bucharest,Romania,루마니아,Satu Mare,47.70330048,22.88570023
Salcea Airport,살샤 공항,SCV,LRSV,유럽,Europe/Bucharest,Romania,루마니아,Suceava,47.6875,26.35409927
Tulcea Airport,툴체아 공항,TCE,LRTC,유럽,Europe/Bucharest,Romania,루마니아,Tulcea,45.0625,28.71430016
Targu Mures International Airport,티구루 무레슈 국제공항,TGM,LRTM,유럽,Europe/Bucharest,Romania,루마니아,Targu Mures,46.46770096,24.41250038
Timisoara International Airport,티미쇼아라 트라이언 부이아 국제공항,TSR,LRTR,유럽,Europe/Bucharest,Romania,루마니아,Timisoara,45.80989838,21.33790016
Geneva International Airport,제네바 국제공항,GVA,LSGG,유럽,Europe/Paris,Switzerland,스위스,Geneva,46.23809814,6.108950138
Sion Airport,시온 공항,SIR,LSGS,유럽,Europe/Zurich,Switzerland,스위스,Sion,46.21960068,7.326759815
Lugano Airport,루가노 공항,LUG,LSZA,유럽,Europe/Zurich,Switzerland,스위스,Lugano,46.00429916,8.910579681
Belp Airport,벨프 공항,BRN,LSZB,유럽,Europe/Zurich,Switzerland,스위스,Bern,46.91410065,7.497149944
Zurich International Airport,취리히 국제공항,ZRH,LSZH,유럽,Europe/Zurich,Switzerland,스위스,Zurich,47.464699,8.54917
St. Gallen-Altenrhein Airport,세인트 갈런 알테르하임 공항,ACH,LSZR,유럽,Europe/Zurich,Switzerland,스위스,St. Gallen,47.48500061,9.560770035
Esenboga Airport,에센보가 공항,ESB,LTAC,유럽,Europe/Istanbul,Turkey,터키,Ankara,40.12810135,32.99509811
Adana Airport,아다나 공항,ADA,LTAF,유럽,Europe/Istanbul,Turkey,터키,Adana,36.98220062,35.28039932
Antalya Airport,안탈리아 공항,AYT,LTAI,유럽,Europe/Istanbul,Turkey,터키,Antalya,36.898701,30.800501
Oguzeli Airport,오굴젤리 공항,GZT,LTAJ,유럽,Europe/Istanbul,Turkey,터키,Gaziantep,36.94720078,37.47869873
Konya Airport,코니아 공항,KYA,LTAN,유럽,Europe/Istanbul,Turkey,터키,Konya,37.979,32.561901
Amasya Merzifon Airport,아마시야 메르지폰 공항,MZH,LTAP,유럽,Europe/Istanbul,Turkey,터키,Amasya,40.829399,35.521999
Sivas Airport,시바스 공항,VAS,LTAR,유럽,Europe/Istanbul,Turkey,터키,Sivas,39.813801,36.9035
Malatya Erhac Airport,말라티아 에르학 공항,MLX,LTAT,유럽,Europe/Istanbul,Turkey,터키,Malatya,38.43529892,38.0909996
Kayseri Erkilet International Airport,카이세리 얼카일렛 국제공항,ASR,LTAU,유럽,Europe/Istanbul,Turkey,터키,Kayseri,38.770401,35.49539948
Tokat Airport,토캇 공항,TJK,LTAW,유럽,Europe/Istanbul,Turkey,터키,Tokat,40.30743027,36.36740875
Cardak Airport,차르닥 공항,DNZ,LTAY,유럽,Europe/Istanbul,Turkey,터키,Cardak,37.78559875,29.70129967
Istanbul Ataturk Airport,아타튀르크 공항,ISL,LTBA,유럽,Europe/Istanbul,Turkey,터키,Istanbul,40.976898,28.8146
Balıkesir Airport,발리케시르 공항,BZI,LTBF,유럽,Europe/Istanbul,Turkey,터키,Balikesir,39.61930084,27.9260006
Adnan Menderes Airport,아드난 멘데레스 공항,ADB,LTBJ,유럽,Europe/Istanbul,Turkey,터키,Izmir,38.29240036,27.15699959
Cengiz Topel Naval Air Station,Cengiz Topel 해군 비행장,KCO,LTBQ,유럽,Europe/Istanbul,Turkey,터키,Kocaeli,40.73500061,30.08329964
Dalaman Airport,달라만 공항,DLM,LTBS,유럽,Europe/Istanbul,Turkey,터키,Mugla,36.71310043,28.79249954
Elazig Airport,엘라지그 공항,EZS,LTCA,유럽,Europe/Istanbul,Turkey,터키,Elazig,38.60689926,39.29140091
Diyarbakir Airport,디야르바키르 공항,DIY,LTCC,유럽,Europe/Istanbul,Turkey,터키,Diyarbakir,37.89390183,40.20100021
Erzincan Airport,에르진잔 공항,ERC,LTCD,유럽,Europe/Istanbul,Turkey,터키,Erzincan,39.71020126,39.52700043
Erzurum Airport,에르주룸 공항,ERZ,LTCE,유럽,Europe/Istanbul,Turkey,터키,Erzurum,39.95650101,41.17020035
Trabzon Airport,트라브존 공항,TZX,LTCG,유럽,Europe/Istanbul,Turkey,터키,Trabzon,40.99509811,39.78969955
Van Ferit Melen Airport,반 페리 멜렌 공항,VAN,LTCI,유럽,Europe/Istanbul,Turkey,터키,Van,38.46820068,43.33229828
Batman Airport,바트만 공항,BAL,LTCJ,유럽,Europe/Istanbul,Turkey,터키,Batman,37.92900085,41.11660004
Siirt Airport,시이르트 공항,SXZ,LTCL,유럽,Europe/Istanbul,Turkey,터키,Siirt,37.97890091,41.8404007
Chisinau International Airport,키시나우 국제공항,KIV,LUKK,유럽,Europe/Chisinau,Moldova,몰도바,Chisinau,46.92770004,28.93099976
St. Paul the Apostle Airport,생 폴 더 아포스틀 공항,OHD,LWOH,유럽,Europe/Skopje,North Macedonia,북마케도니아,Ohrid,41.18,20.7423
Alexand the Great Airport,알렉산더 더 그레이트 공항,SKP,LWSK,유럽,Europe/Skopje,North Macedonia,북마케도니아,Skopje,41.961601,21.621401
North Front Airport,노스 프론트 공항,GIB,LXGB,유럽,Europe/Gibraltar,Spain,스페인,Gibraltar,36.15119934,-5.34965992
Belgrade Nikola Tesla International Airport,벨그라드 국제공항,BEG,LYBE,유럽,Europe/Belgrade,Serbia and Montenegro,세르비아,Belgrade,44.81840134,20.3090992
Nis Constantine the Great International Airport,니스 국제공항,INI,LYNI,유럽,Europe/Belgrade,Serbia and Montenegro,세르비아,Nis,43.337299,21.853701
Podgorica Airport,포드고리카 공항,TGD,LYPG,유럽,Europe/Podgorica,Montenegro,몬테네그로,Podgorica,42.359402,19.2519
Pristina International Airport Adem Jashari,프리스티나 국제공항 아뎀 자샤리,PRN,BKPR,유럽,Europe/Belgrade,Kosovo,코소보,Vrelle/Lipjan,42.5728,21.035801
Tivat Airport,티밧 공항,TIV,LYTV,유럽,Europe/Podgorica,Montenegro,몬테네그로,Tivat,42.40470123,18.72330093
Ivanka Airport,이반카 공항,BTS,LZIB,유럽,Europe/Bratislava,Slovakia,슬로바키아,Bratislava,48.17020035,17.21269989
Barca Airport,바르카 공항,KSC,LZKZ,유럽,Europe/Bratislava,Slovakia,슬로바키아,Kosice,48.6631012,21.24110031
Piestany Airport,피에타니 공항,PZY,LZPP,유럽,Europe/Bratislava,Slovakia,슬로바키아,Piestany,48.62519836,17.82839966
Sliac Airport,슬라이치 공항,SLD,LZSL,유럽,Europe/Bratislava,Slovakia,슬로바키아,Sliac,48.63779831,19.13409996
Poprad-Tatry Airport,포프라드 타트라 공항,TAT,LZTT,유럽,Europe/Bratislava,Slovakia,슬로바키아,Poprad,49.07360077,20.24110031
Maria Montez International Airport,마리아 몬테즈 국제공항,BRX,MDBH,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,BARAHONA,18.25149918,-71.12039948
La Romana International Airport,라로마나 국제공항,LRM,MDLR,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,La Romana,18.45070076,-68.91179657
Punta Cana International Airport,푼타카나 국제공항,PUJ,MDPC,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,Punta Cana,18.56739998,-68.36340332
La Union Airport,라 유니온 공항,POP,MDPP,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,Puerto Plata,19.75790024,-70.56999969
Las America International Airport,라스 아메리카 국제공항,SDQ,MDSD,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,Santo Domingo,18.42970085,-69.66889954
Santiago Municipal Airport,산티아고 시공항,STI,MDST,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,Santiago de los Caballeros,19.40609932,-70.60469818
La Aurora International Airport,라 오로라 국제공항,GUA,MGGT,중남미,America/Guatemala,Guatemala,과테말라,Guatemala City,14.5833,-90.527496
Goloson International Airport,골로슨 국제공항,LCE,MHLC,중남미,America/Tegucigalpa,Honduras,온두라스,La Ceiba,15.7425,-86.852997
